domain	bias_rating	category	mbfc_ideo
thespec.com	left-center	leftcenter	-1.0
harpers.org	left-center	leftcenter	-1.0
courant.com	left center	leftcenter	-1.0
harvardpolitics.com	left-center	leftcenter	-1.0
hattiesburgamerican.com	left-center	leftcenter	-1.0
hawaiitribune-herald.com	left-center	leftcenter	-1.0
health.com	left-center	leftcenter	-1.0
healthyway.com	left-center	leftcenter	-1.0
heavy.com	left-center	leftcenter	-1.0
hechingerreport.org	left-center	leftcenter	-1.0
hs.fi	left-center	leftcenter	-1.0
helsinkitimes.fi	least biased	leftcenter	-1.0
thegleaner.com	left-center	leftcenter	-1.0
thetimesnews.com	left-center	leftcenter	-1.0
timestelegram.com	left-center	leftcenter	-1.0
hcn.org	left-center	leftcenter	-1.0
highline.huffingtonpost.com		leftcenter	-1.0
hillsdale.net	left-center	leftcenter	-1.0
historynewsnetwork.org	left-center	leftcenter	-1.0
hitc.com	left-center	leftcenter	-1.0
hollandsentinel.com	left-center	leftcenter	-1.0
hollywoodreporter.com	left-center	leftcenter	-1.0
civilbeat.org	left-center	leftcenter	-1.0
staradvertiser.com	left-center	leftcenter	-1.0
hopestandard.com	left-center	leftcenter	-1.0
eveningtribune.com	left-center	leftcenter	-1.0
hotnews.ro	left-center	leftcenter	-1.0
houmatoday.com	left-center	leftcenter	-1.0
: houstonchronicle.com	left-center	leftcenter	-1.0
houston-today.com	left-center	leftcenter	-1.0
hrw.org	left-center	leftcenter	-1.0
humanium.org	left-center	leftcenter	-1.0
sasktoday.ca/north/humboldt-journal	left-center	leftcenter	-1.0
nj.com/hunterdon-county-democrat	left-center	leftcenter	-1.0
muskokaregion.com/huntsville-on	left-center	leftcenter	-1.0
icenews.is	left-center	leftcenter	-1.0
ici.radio-canada.ca	left-center	leftcenter	-1.0
idahopress.com	left-center	leftcenter	-1.0
ifamericaknew.org	left-center	leftcenter	-1.0
iflscience.com	left-center	leftcenter	-1.0
independentaustralia.net	left-center	leftcenter	-1.0
index.hr	left-center	leftcenter	-1.0
inews.co.uk	left-center	leftcenter	-1.0
infobae.com	left-center	leftcenter	-1.0
infoplease.com	left-center	leftcenter	-1.0
simcoe.com/innisfil-on	left-center	leftcenter	-1.0
inquisitr.com/news	left-center	leftcenter	-1.0
insideedition.com	left-center	leftcenter	-1.0
insideevs.com	left-center	leftcenter	-1.0
insidehighered.com	left-center	leftcenter	-1.0
insidephilanthropy.com	left-center	leftcenter	-1.0
insider.com	left-center	leftcenter	-1.0
insideclimatenews.org	left-center	leftcenter	-1.0
instituteforgovernment.org.uk	left-center	leftcenter	-1.0
imeu.org	left-center	leftcenter	-1.0
itep.org	left-center	leftcenter	-1.0
en.interfax.com.ua	left-center	leftcenter	-1.0
ibtimes.com	left-center	leftcenter	-1.0
icrw.org	left-center	leftcenter	-1.0
crisisgroup.org	left-center	leftcenter	-1.0
interpretermag.com	left-center	leftcenter	-1.0
inverse.com	left-center	leftcenter	-1.0
press-citizen.com	left-center	leftcenter	-1.0
ipolitics.ca	left-center	leftcenter	-1.0
irishmirror.ie	left-center	leftcenter	-1.0
israel21c.org	left-center	leftcenter	-1.0
ithacajournal.com	left-center	leftcenter	-1.0
thenewhumanitarian.org	left-center	leftcenter	-1.0
jacksonfreepress.com	left-center	leftcenter	-1.0
jacksonsun.com	left-center	leftcenter	-1.0
jacksonvilleprogress.com	left-center	leftcenter	-1.0
jalopnik.com	left-center	leftcenter	-1.0
japantoday.com	left-center	leftcenter	-1.0
ijpr.org	left-center	leftcenter	-1.0
newsandtribune.com	left-center	leftcenter	-1.0
nj.com/jjournal	left-center	leftcenter	-1.0
jihadica.com	left-center	leftcenter	-1.0
joe.co.uk	left-center	leftcenter	-1.0
joe.ie	left-center	leftcenter	-1.0
jointcenter.org	left-center	leftcenter	-1.0
helvidius.org	left-center	leftcenter	-1.0
daily.jstor.org	left-center	leftcenter	-1.0
judithbasinpress.net	left-center	leftcenter	-1.0
jurist.org	left-center	leftcenter	-1.0
justsecurity.org	left-center	leftcenter	-1.0
kff.org	left-center	leftcenter	-1.0
khn.org	left-center	leftcenter	-1.0
sasktoday.ca/central/kamsack-times	left-center	leftcenter	-1.0
kansascity.com	left-center	leftcenter	-1.0
kasu.org	left-center	leftcenter	-1.0
thepeterboroughexaminer.com/local-kawartha-lakes	left-center	leftcenter	-1.0
kawc.org	left-center	leftcenter	-1.0
kbbi.org	left-center	leftcenter	-1.0
kbrw.org	left-center	leftcenter	-1.0
redriverradio.org	left-center	leftcenter	-1.0
kcaw.org	left-center	leftcenter	-1.0
mynspr.org	left-center	leftcenter	-1.0
denver.cbslocal.com	left-center	leftcenter	-1.0
kcrw.com	left-center	leftcenter	-1.0
cbsnews.com/pittsburgh	left-center	leftcenter	-1.0
kchu.org	left-center	leftcenter	-1.0
kdlg.org	left-center	leftcenter	-1.0
kdll.org	left-center	leftcenter	-1.0
kelownacapnews.com	left-center	leftcenter	-1.0
insideottawavalley.com/kemptville-on	left-center	leftcenter	-1.0
kenoshanews.com	left-center	leftcenter	-1.0
myeasternshoremd.com/kent_county_news	left-center	leftcenter	-1.0
southernminn.com/the_kenyon_leader	left-center	leftcenter	-1.0
kfsk.org	left-center	leftcenter	-1.0
abc30.com	left-center	leftcenter	-1.0
abc7news.com	left-center	leftcenter	-1.0
khns.org	left-center	leftcenter	-1.0
khsu.org	left-center	leftcenter	-1.0
kilgorenewsherald.com	left-center	leftcenter	-1.0
northernsentinel.com	left-center	leftcenter	-1.0
kiyu.com	left-center	leftcenter	-1.0
kjzz.org	left-center	leftcenter	-1.0
kmxt.org	left-center	leftcenter	-1.0
knau.org	left-center	leftcenter	-1.0
knightfoundation.org	left-center	leftcenter	-1.0
nbcdfw.com	left-center	leftcenter	-1.0
koco.com	left-center	leftcenter	-1.0
kokomotribune.com	left-center	leftcenter	-1.0
kotaku.com	left-center	leftcenter	-1.0
sacramento.cbslocal.com	left-center	leftcenter	-1.0
kpcc.org	left-center	leftcenter	-1.0
kpic.com	right-center	right-center	1.0
sanfrancisco.cbslocal.com	left-center	leftcenter	-1.0
kqed.org	left-center	leftcenter	-1.0
krbd.org	left-center	leftcenter	-1.0
alaskapublic.org	left-center	leftcenter	-1.0
kstk.org	left-center	leftcenter	-1.0
ktna.org	left-center	leftcenter	-1.0
ktoo.org	left-center	leftcenter	-1.0
abc13.com	left-center	leftcenter	-1.0
cbsnews.com/dfw	left-center	leftcenter	-1.0
kuac.org	left-center	leftcenter	-1.0
kuaf.com	left-center	leftcenter	-1.0
ualrpublicradio.org	left-center	leftcenter	-1.0
news.azpm.org	left-center	leftcenter	-1.0
kucb.org	left-center	leftcenter	-1.0
idahopress.com/kuna	left-center	leftcenter	-1.0
kuow.org	left-center	leftcenter	-1.0
kurdistan24.net	left-center	leftcenter	-1.0
kvpr.org	left-center	leftcenter	-1.0
capradio.org	left-center	leftcenter	-1.0
kyivindependent.com	left-center	leftcenter	-1.0
kyivpost.com	left-center	leftcenter	-1.0
kyuk.org	left-center	leftcenter	-1.0
laconiadailysun.com	left-center	leftcenter	-1.0
ladepeche.fr	left-center	leftcenter	-1.0
ladysmithchronicle.com	left-center	leftcenter	-1.0
theadvertiser.com	left-center	leftcenter	-1.0
jconline.com	left-center	leftcenter	-1.0
lakecowichangazette.com	left-center	leftcenter	-1.0
lajuntatribunedemocrat.com	left-center	leftcenter	-1.0
langleyadvancetimes.com	left-center	leftcenter	-1.0
lapresse.ca	left-center	leftcenter	-1.0
repubblica.it	left-center	leftcenter	-1.0
lastampa.it	left-center	leftcenter	-1.0
latimes.com	left-center	leftcenter	-1.0
lasvegassun.com	left-center	leftcenter	-1.0
latintimes.com	left-center	leftcenter	-1.0
laureloutlook.com	left-center	leftcenter	-1.0
lawandcrime.com		leftcenter	-1.0
reporter.net	left-center	leftcenter	-1.0
leftjustified.com	left-center	leftcenter	-1.0
lemonde.fr	left-center	leftcenter	-1.0
lesoleil.com	left-center	leftcenter	-1.0
lesswrong.com	left-center	leftcenter	-1.0
southernminn.com/le_sueur_county_news	left-center	leftcenter	-1.0
lethbridgeherald.com	left-center	leftcenter	-1.0
kentucky.com	left-center	leftcenter	-1.0
lewistownnews.com	left-center	leftcenter	-1.0
liberation.fr	left-center	leftcenter	-1.0
news.ltn.com.tw	left-center	leftcenter	-1.0
lifehacker.com	left-center	leftcenter	-1.0
lincolncourier.com	left-center	leftcenter	-1.0
livingstondaily.com	left-center	leftcenter	-1.0
lockportjournal.com	left-center	leftcenter	-1.0
londonnewstoday.ca	left-center	leftcenter	-1.0
southernminn.com/lonsdale_area_news_review	left-center	leftcenter	-1.0
lamag.com	left-center	leftcenter	-1.0
macleans.ca	left-center	leftcenter	-1.0
madinamerica.com	left-center	leftcenter	-1.0
mainichi.jp	left-center	leftcenter	-1.0
malaysiakini.com	left-center	leftcenter	-1.0
manchestereveningnews.co.uk	left-center	leftcenter	-1.0
mb.com.ph	left-center	leftcenter	-1.0
mankatofreepress.com	left-center	leftcenter	-1.0
maplight.org		leftcenter	-1.0
marketrealist.com	left-center	leftcenter	-1.0
yorkregion.com/markham-on	left-center	leftcenter	-1.0
somdnews.com/enquirer_gazette	left-center	leftcenter	-1.0
marshallnewsmessenger.com	left-center	leftcenter	-1.0
reporter-times.com	left-center	leftcenter	-1.0
somdnews.com/independent	left-center	leftcenter	-1.0
marylandmatters.org	left-center	leftcenter	-1.0
indeonline.com	left-center	leftcenter	-1.0
mcalesternews.com	left-center	leftcenter	-1.0
mcclatchydc.com	left-center	leftcenter	-1.0
mcdonoughvoice.com	left-center	leftcenter	-1.0
mediafiledc.com	left-center	leftcenter	-1.0
mediapart.fr	left-center	leftcenter	-1.0
medium.com	left-center	leftcenter	-1.0
menshealth.com	left-center	leftcenter	-1.0
mensjournal.com	left-center	leftcenter	-1.0
mesabitribune.com	left-center	leftcenter	-1.0
metro.us	left-center	leftcenter	-1.0
metro.co.uk	left-center	leftcenter	-1.0
nhregister.com		leftcenter	-1.0
mexiconewsdaily.com	left-center	leftcenter	-1.0
miamiherald.com	left-center	leftcenter	-1.0
mic.com	left-center	leftcenter	-1.0
middleeasteye.net	left-center	leftcenter	-1.0
simcoe.com/midland-on	left-center	leftcenter	-1.0
migrationpolicy.org		leftcenter	-1.0
milforddailynews.com	left-center	leftcenter	-1.0
milkeninstitute.org	left-center	leftcenter	-1.0
unionrecorder.com	left-center	leftcenter	-1.0
messagemedia.co/millelacs	left-center	leftcenter	-1.0
thestar.com/local-milton	left-center	leftcenter	-1.0
jsonline.com	left-center	leftcenter	-1.0
weatherforddemocrat.com/mineral-wells	left-center	leftcenter	-1.0
startribune.com	left-center	leftcenter	-1.0
mprnews.org	left-center	leftcenter	-1.0
minnpost.com	left-center	leftcenter	-1.0
mississauga.com	left-center	leftcenter	-1.0
mississippitoday.org	left-center	leftcenter	-1.0
moneytalksnews.com	left-center	leftcenter	-1.0
news.mongabay.com	left-center	leftcenter	-1.0
montgomeryadvertiser.com	left-center	leftcenter	-1.0
montgomery-herald.com	left-center	leftcenter	-1.0
hometownsource.com/monticello_times	left-center	leftcenter	-1.0
morningbrew.com	left-center	leftcenter	-1.0
hometownsource.com/morrison_county_record	left-center	leftcenter	-1.0
themoscowtimes.com	left-center	leftcenter	-1.0
motherjones.com	left-center	leftcenter	-1.0
mnn.com		leftcenter	-1.0
mothership.sg	left-center	leftcenter	-1.0
moultrieobserver.com	left-center	leftcenter	-1.0
msn.com	left-center	leftcenter	-1.0
thestarpress.com	left-center	leftcenter	-1.0
mycentraljersey.com	left-center	leftcenter	-1.0
nakedcapitalism.com		leftcenter	-1.0
nanaimobulletin.com	left-center	leftcenter	-1.0
naplesnews.com	left-center	leftcenter	-1.0
transequality.org		leftcenter	-1.0
natmonitor.com	left-center	leftcenter	-1.0
nationalnewswatch.com	left-center	leftcenter	-1.0
nationalobserver.com	left-center	leftcenter	-1.0
youthrights.org	left-center	leftcenter	-1.0
resourcegovernance.org	left-center	leftcenter	-1.0
nature.org	left-center	leftcenter	-1.0
nbcphiladelphia.com	left-center	leftcenter	-1.0
nbcchicago.com	left-center	leftcenter	-1.0
nbclosangeles.com	left-center	leftcenter	-1.0
nbcnews.com	left-center	leftcenter	-1.0
nbcnewyork.com	left-center	leftcenter	-1.0
ndtv.com	left-center	leftcenter	-1.0
newamerica.org	left-center	leftcenter	-1.0
southcoasttoday.com	left-center	leftcenter	-1.0
ncnewsonline.com	left-center	leftcenter	-1.0
neweurope.eu	left-center	leftcenter	-1.0
newhamburgindependent.ca	left-center	leftcenter	-1.0
newindianexpress.com	left-center	leftcenter	-1.0
njherald.com	left-center	leftcenter	-1.0
newleftreview.org	left	leftcenter	-1.0
yorkregion.com/newmarket-on	left-center	leftcenter	-1.0
newmatilda.com	left	leftcenter	-1.0
newscentermaine.com	left-center	leftcenter	-1.0
newwestrecord.ca	left-center	leftcenter	-1.0
nydailynews.com	left-center	leftcenter	-1.0
nytimes.com	left-center	leftcenter	-1.0
newsandguts.com	left-center	leftcenter	-1.0
newsday.com	left-center	leftcenter	-1.0
newser.com	left-center	leftcenter	-1.0
newshub.co.nz	left-center	leftcenter	-1.0
scrippsnews.com	left-center	leftcenter	-1.0
www3.nhk.or.jp/nhkworld	left-center	leftcenter	-1.0
niagarafallsreview.ca	left-center	leftcenter	-1.0
niagara-gazette.com	left-center	leftcenter	-1.0
niagarathisweek.com	left-center	leftcenter	-1.0
niemanlab.org	left-center	leftcenter	-1.0
niskanencenter.org	left-center	leftcenter	-1.0
bohemian.com	left-center	leftcenter	-1.0
northdeltareporter.com	left-center	leftcenter	-1.0
southernminn.com/northfield_news	left-center	leftcenter	-1.0
northislandgazette.com	left-center	leftcenter	-1.0
nsnews.com	left-center	leftcenter	-1.0
barrierestarjournal.com	left-center	leftcenter	-1.0
northumberlandnews.com	left-center	leftcenter	-1.0
therecord.com/local-toronto-north-york	left-center	leftcenter	-1.0
norwichbulletin.com	left-center	leftcenter	-1.0
novinky.cz	left-center	leftcenter	-1.0
nownews.com	left-center	leftcenter	-1.0
nrc.nl	left-center	leftcenter	-1.0
npr.org	left-center	leftcenter	-1.0
oakbaynews.com	left-center	leftcenter	-1.0
insidehalton.com/oakville-on	left-center	leftcenter	-1.0
ocala.com	left-center	leftcenter	-1.0
ocweekly.com		leftcenter	-1.0
oilandwaterdontmix.org	left-center	leftcenter	-1.0
westernwheel.ca	left-center	leftcenter	-1.0
oneindia.com	left-center	leftcenter	-1.0
dailyworld.com	left-center	leftcenter	-1.0
opendemocracy.net	left-center	leftcenter	-1.0
pogo.org	left-center	leftcenter	-1.0
orangeville.com	left-center	leftcenter	-1.0
simcoe.com/orillia-on	left-center	leftcenter	-1.0
orlandosentinel.com	left-center	leftcenter	-1.0
thespec.com/local-oshawa/home.html	left-center	leftcenter	-1.0
oskaloosa.com	left-center	leftcenter	-1.0
ottumwacourier.com	left-center	leftcenter	-1.0
ourworldindata.org	left-center	leftcenter	-1.0
outsideonline.com	left-center	leftcenter	-1.0
outsidethebeltway.com	left-center	leftcenter	-1.0
psmag.com	left-center	leftcenter	-1.0
palestineherald.com	left-center	leftcenter	-1.0
palmbeachdailynews.com	left-center	leftcenter	-1.0
panolawatchman.com	left-center	leftcenter	-1.0
newsherald.com	left-center	leftcenter	-1.0
pqbnews.com	left-center	leftcenter	-1.0
parrysound.com/parrysound-news	left-center	leftcenter	-1.0
parrysound.com	left-center	leftcenter	-1.0
patrioticmillionaires.org	left-center	leftcenter	-1.0
paulsvalleydailydemocrat.com	left-center	leftcenter	-1.0
pbs.org/newshour	left-center	leftcenter	-1.0
peacearchnews.com	left-center	leftcenter	-1.0
pekintimes.com	left-center	leftcenter	-1.0
peninsulanewsreview.com	left-center	leftcenter	-1.0
insideottawavalley.com/perth-on	left-center	leftcenter	-1.0
thepeterboroughexaminer.com	left-center	leftcenter	-1.0
petoskeynews.com	left-center	leftcenter	-1.0
pharostribune.com	left-center	leftcenter	-1.0
inquirer.com	left-center	leftcenter	-1.0
phillytrib.com	left-center	leftcenter	-1.0
inquirer.net	left-center	leftcenter	-1.0
philstar.com	left-center	leftcenter	-1.0
phillyvoice.com	left-center	leftcenter	-1.0
phoenixnewtimes.com	left-center	leftcenter	-1.0
durhamregion.com/pickering-on	left-center	leftcenter	-1.0
piquenewsmagazine.com	left-center	leftcenter	-1.0
hometownsource.com/sun_sailor	left-center	leftcenter	-1.0
politico.com	left-center	leftcenter	-1.0
politico.eu	left-center	leftcenter	-1.0
politics.co.uk	left-center	leftcenter	-1.0
politifact.com	left-center	leftcenter	-1.0
polygon.com	left-center	leftcenter	-1.0
pontiacdailyleader.com	left-center	leftcenter	-1.0
populationconnection.org	left	leftcenter	-1.0
albernivalleynews.com	left-center	leftcenter	-1.0
stcatharinesstandard.ca/local-port-colborne	left-center	leftcenter	-1.0
pressherald.com		leftcenter	-1.0
pamplinmedia.com		leftcenter	-1.0
therecord.com/local-port-perry	left-center	leftcenter	-1.0
seacoastonline.com	left-center	leftcenter	-1.0
positive.news	left-center	leftcenter	-1.0
poughkeepsiejournal.com	left-center	leftcenter	-1.0
prpeak.com	left-center	leftcenter	-1.0
sasktoday.ca/central/preeceville-progress	left-center	leftcenter	-1.0
theworld.org		leftcenter	-1.0
princegeorgecitizen.com	left-center	leftcenter	-1.0
private-eye.co.uk		leftcenter	-1.0
hjnews.com/preston	left-center	leftcenter	-1.0
thenorthernview.com	left-center	leftcenter	-1.0
ptonline.net	left-center	leftcenter	-1.0
hometownsource.com/union_times	left-center	leftcenter	-1.0
project-syndicate.org	left-center	leftcenter	-1.0
propublica.org	left-center	leftcenter	-1.0
prospectmagazine.co.uk		leftcenter	-1.0
protocol.com	left-center	leftcenter	-1.0
providencejournal.com		leftcenter	-1.0
citizen.org		leftcenter	-1.0
publicnewsservice.org	left-center	leftcenter	-1.0
publico.es	left-center	leftcenter	-1.0
puck.news	left-center	leftcenter	-1.0
chieftain.com	left-center	leftcenter	-1.0
pulse.ng	left-center	leftcenter	-1.0
qz.com	left-center	leftcenter	-1.0
quesnelobserver.com	left-center	leftcenter	-1.0
patriotledger.com	left-center	leftcenter	-1.0
rfa.org		leftcenter	-1.0
radiotelevisionmarti.com	left-center	leftcenter	-1.0
newsobserver.com		leftcenter	-1.0
rappler.com	left-center	leftcenter	-1.0
rationalwiki.org/wiki/main_page		leftcenter	-1.0
relevantmagazine.com	left-center	leftcenter	-1.0
religionnews.com	left-center	leftcenter	-1.0
religionandpolitics.org	left-center	leftcenter	-1.0
insideottawavalley.com/ontario-communities/renfrew	left-center	leftcenter	-1.0
rgj.com		leftcenter	-1.0
represent.us		leftcenter	-1.0
retailwire.com	left-center	leftcenter	-1.0
revealnews.org		leftcenter	-1.0
therecord.com/local-richmond-hill	left-center	leftcenter	-1.0
richmond-news.com	left-center	leftcenter	-1.0
pal-item.com	left-center	leftcenter	-1.0
richmondregister.com	left-center	leftcenter	-1.0
ridgecrestca.com	left-center	leftcenter	-1.0
militarist-monitor.org		leftcenter	-1.0
rocketnews.com	left-center	leftcenter	-1.0
rrstar.com	left-center	leftcenter	-1.0
heraldonline.com	left-center	leftcenter	-1.0
rockwallheraldbanner.com	left-center	leftcenter	-1.0
rmi.org	left-center	leftcenter	-1.0
rollingout.com	left-center	leftcenter	-1.0
rooseveltinstitute.org		leftcenter	-1.0
roysecityheraldbanner.com	left-center	leftcenter	-1.0
saanichnews.com	left-center	leftcenter	-1.0
sacbee.com	left-center	leftcenter	-1.0
salina.com	left-center	leftcenter	-1.0
delmarvanow.com	left-center	leftcenter	-1.0
sltrib.com		leftcenter	-1.0
expressnews.com		leftcenter	-1.0
sandiegoreader.com		leftcenter	-1.0
sfchronicle.com	left-center	leftcenter	-1.0
sfexaminer.com		leftcenter	-1.0
mercurynews.com	left-center	leftcenter	-1.0
sanluisobispo.com	left-center	leftcenter	-1.0
